-21.9963 -22.8993 -23.3647 -24.1625 -24.0377 -23.9053 -26.4807 -28.2277 -28.2753 -25.2081 -8.08041 95.165 141.016 74.4322 -18.9415 -41.9348 81.6938 122.881 150.391 13.3464 -24.8991 -29.4341 -30.1521 -27.8267 -25.2765 -24.707 -23.7628 -23.453 -22.2829 -21.2186 -21.4333 -21.5901 
-7.5663 -8.15703 -6.9195 -7.1343 -8.41983 -11.446 -16.8421 -19.0147 -17.1822 1.5082 37.6213 36.1821 17.5383 3.54552 28.8567 -3.36056 47.51 -6.06158 44.1412 52.6721 5.90069 -15.5128 -17.6193 -16.5561 -13.6276 -10.1643 -6.92878 -6.32844 -6.79595 -5.79449 -5.50025 -6.35997 
0.759633 0.0690338 1.02123 0.0487059 -0.285563 -1.62835 -5.22824 -7.82054 -2.94144 24.6937 8.2363 -0.689884 -9.33481 -5.5195 47.2665 -26.6009 23.3567 -44.2675 -3.33635 42.4586 10.4492 -1.40533 -4.06963 -4.98978 -4.65181 -3.43903 0.208607 0.386312 0.219122 1.89238 2.67498 1.60449 
-3.02078 -2.10272 -0.540049 -1.134 -3.20386 -4.08242 -4.65259 -1.33399 0.242509 24.4983 -4.46633 1.52609 -13.4712 26.652 29.6009 -39.7403 2.35497 -31.6709 4.95841 35.8436 0.543781 -1.60552 4.1598 0.102694 -5.82137 -4.48514 -2.09636 -2.03011 -2.92327 -0.529797 -1.24203 -2.94144 
-6.19426 -4.65428 -5.06063 -6.33673 -6.289 -2.338 -1.98107 -4.75861 3.38276 18.3902 0.883041 0.677518 -10.4892 36.9965 11.5511 -45.5029 1.7671 -23.0535 24.0845 30.5501 2.14422 -1.20072 0.834204 -0.78958 -4.72198 -5.19899 -6.29884 -7.2926 -6.27279 -3.41271 -4.12186 -5.77459 
1.68047 0.4832 -1.4133 -2.3782 -5.02527 -4.42438 -5.25049 -5.22111 -1.38582 -1.78073 -4.2543 -6.77893 -8.10474 35.0298 11.9032 -6.24562 12.5813 -3.57659 16.1148 10.5445 -2.93702 -8.69523 -5.64947 -7.09454 -8.57088 -4.0658 -3.72681 -3.62891 -1.98752 1.45293 2.47119 1.46024 
2.09976 0.78172 -0.512544 -1.30938 -2.4353 -2.6944 -2.33818 -3.01065 -3.75549 -3.63968 -8.70327 -17.0367 -19.2106 2.66736 40.9721 92.8419 40.4598 -6.53386 -8.04527 -11.2765 -12.5055 -7.92813 -4.98311 -4.684 -4.0398 -1.40113 -0.91607 -1.29162 -0.340072 1.63725 2.55418 2.87125 
-1.78399 -2.55454 -3.02567 -2.91887 -2.63541 -2.10946 -2.1229 -3.51214 -5.01801 -6.0757 -9.64033 -16.3588 -21.6433 -16.1347 86.0475 292.223 87.0138 -16.3131 -18.9098 -16.1112 -12.2425 -6.98348 -3.78986 -3.27526 -3.28344 -2.72126 -2.86223 -3.24869 -3.16949 -2.4932 -1.84066 -1.43252 
-4.18508 -4.42905 -4.41538 -4.29787 -4.34589 -4.49195 -4.75926 -5.31989 -5.93347 -6.67242 -7.98899 -10.0316 -11.8152 -8.31005 194.987 688.948 195.481 -8.138 -12.0455 -10.2407 -8.53693 -7.02122 -5.95047 -5.39713 -4.95001 -4.57923 -4.39246 -4.38667 -4.47176 -4.43015 -4.19573 -4.03996 
-0.125097 -0.146601 -0.032419 0.0440335 0.000318554 -0.0478155 -0.121666 -0.218331 -0.24099 -0.300051 -0.374951 -0.677116 -0.869683 7.63475 365.166 1251.44 365.165 7.66132 -1.05814 -0.785063 -0.465037 -0.362907 -0.275628 -0.255738 -0.160186 -0.0787882 -0.0187609 0.0242503 -0.0441606 -0.150543 -0.128087 -0.0762878 
3.05151 3.29308 3.43754 3.40115 3.31543 3.35369 3.32869 3.3256 3.43068 3.45157 3.52853 3.50922 3.51038 15.8071 523.521 1782.28 523.519 15.8011 3.48151 3.49352 3.51689 3.44295 3.42489 3.32014 3.32372 3.34985 3.31329 3.39926 3.43654 3.29282 3.05142 2.9554 
1.02778 1.38443 1.5109 1.40358 1.28431 1.33466 1.28998 1.27674 1.37311 1.35207 1.39479 1.35514 1.30226 15.0217 585.458 2000.79 585.458 15.0217 1.30221 1.35511 1.39477 1.35205 1.3731 1.27673 1.28998 1.33465 1.28431 1.40358 1.5109 1.38443 1.02778 0.855758 
-0.0465574 0.190424 0.325712 0.276815 0.173732 0.192416 0.145732 0.118845 0.188825 0.162879 0.185141 0.129404 0.0555345 12.19 519.095 1777.41 519.095 12.1902 0.056509 0.129934 0.185538 0.163176 0.189027 0.119035 0.145905 0.19255 0.173808 0.276881 0.325747 0.190434 -0.0465547 -0.14023 
0.400506 0.334523 0.417981 0.451132 0.372836 0.315856 0.281055 0.22483 0.25803 0.246198 0.20794 0.0199868 -0.123204 7.92875 361.76 1253.79 360.978 7.79992 -0.54039 -0.602927 -0.515998 -0.330432 -0.0855192 0.0671151 0.251308 0.422128 0.538341 0.631385 0.575124 0.463309 0.476437 0.503621 
-2.003 -2.25551 -2.11087 -1.74708 -1.55459 -1.59755 -1.66375 -1.83719 -1.99505 -2.24336 -2.57212 -2.93149 -3.28169 -0.752036 192.546 711.145 189.729 -1.67087 -3.05405 -2.48784 -2.86546 -3.34839 -3.4497 -3.16496 -2.70668 -2.22207 -1.82455 -1.61003 -1.61056 -1.61678 -1.56332 -1.68621 
0.327613 -0.593287 -1.3532 -1.36118 -1.17064 -1.42157 -2.01158 -2.27175 -2.36994 -3.11598 -5.10191 -7.94061 -10.1134 -17.6538 74.9148 331.968 63.5416 -19.1338 -11.06 -4.46819 -6.07306 -8.90816 -8.96355 -6.53594 -4.18203 -2.93781 -2.24555 -1.72825 -1.17953 -0.288553 0.566724 0.789106 
3.58602 3.49501 1.54504 -0.571234 -0.33245 1.29196 0.662619 -1.72207 -3.63468 -5.28586 -7.53571 -7.72975 -4.9871 -12.1593 34.1775 145.356 19.8414 -15.3571 -13.1431 -0.945863 1.22714 -3.39595 -6.86801 -7.63358 -7.32759 -6.57135 -5.45925 -4.13664 -2.64708 -0.773484 1.05665 2.55833 
0.978943 1.5013 6.61605 8.30312 2.22703 -3.29758 -2.52136 1.80598 1.22564 -7.1584 -15.6489 -11.6426 1.65659 0.672322 8.00964 69.2555 5.94418 -31.0309 -21.4719 4.71849 13.7432 5.94217 1.39423 0.411891 -1.80062 -4.90378 -7.79997 -6.90187 -5.25402 -2.53954 0.0653227 1.1437 
0.853568 -1.35476 2.33188 10.0237 10.767 -0.401298 -7.70335 -4.5954 2.93946 -0.975624 -11.5589 -14.3422 1.30564 13.1448 -0.187258 32.9409 16.9187 -27.1704 -28.6172 -2.97742 7.48459 4.02326 3.13735 4.81208 3.61436 -1.11912 -6.37816 -8.06905 -5.95184 -2.44588 2.66027 4.70362 
8.667 10.4633 4.52343 0.658083 12.9868 19.5121 0.924836 -10.4233 -12.3273 1.06117 10.7415 -10.4501 -12.4102 8.59219 8.42611 13.6282 18.3481 -22.0324 -30.0409 -6.54671 1.26341 0.243728 -0.71647 2.92718 4.81927 4.35807 1.02715 -4.03175 -7.25167 -9.24445 -7.76288 -0.49339 
-5.84152 12.822 30.6479 20.1889 -3.15253 -1.05533 13.4773 12.0378 2.97586 -1.80256 13.1145 8.28327 -13.8464 -14.7584 -3.98913 7.13789 14.3832 -14.2892 -12.6263 5.57227 2.9141 -4.46345 -4.84587 -3.74009 -2.82134 -2.02186 -1.38454 -4.29061 -8.36425 -12.1211 -14.7396 -13.5221 
-25.163 -25.2734 -14.6237 21.8037 53.6163 28.5088 1.0812 -10.9834 -4.78652 23.1884 27.6189 21.2995 11.5919 -12.8694 -26.5215 -9.3287 -1.39286 -24.2037 -17.931 10.9999 17.9414 11.0191 9.01669 9.68548 7.6384 2.72121 -4.35261 -10.3184 -13.5453 -16.4062 -18.3084 -21.6718 
-35.9811 -44.1753 -46.2687 -43.5531 -16.0244 93.5808 112.978 22.6952 -54.8897 -39.3595 44.4488 106.044 87.0999 -25.6933 -65.3925 -13.652 6.22412 -15.4622 0.115979 8.82728 9.73127 6.29909 -2.38354 -0.737655 5.82949 12.6332 17.9115 14.8957 2.99444 -6.08987 -19.6644 -28.633 
43.851 28.6967 0.547149 -24.4752 -46.5211 -37.7901 170.567 348.194 106.172 -24.1871 -34.824 123.311 348.117 101.046 -22.1803 95.0057 90.316 28.193 35.3862 25.3386 14.8633 21.4469 24.0646 17.6334 14.1065 12.6868 11.5725 12.1386 16.6494 23.2031 39.8217 47.4045 
2.69672 7.13517 26.9773 40.7541 51.3145 50.731 45.8595 273.553 651.132 9.82946 -151.754 -122.802 249.398 726.56 226.607 195.874 68.8855 1.0835 21.7872 5.52309 5.78154 3.75778 -9.58082 -4.08722 5.92702 10.9668 8.48353 5.57872 7.05877 14.7205 4.57325 2.63686 
20.9127 23.9925 14.2672 8.88846 -3.70359 3.2069 20.0708 54.8374 412.858 1137.36 283.071 340.175 361.481 689.162 1130.32 136.124 -1.87921 22.0221 43.9774 13.2824 20.5817 20.8881 1.06678 11.9017 24.3643 15.6573 0.564886 -11.5202 -9.10947 -4.43522 12.7115 16.2627 
0.340148 -6.61424 1.53945 -3.57739 11.2101 16.1291 18.4377 26.673 47.9401 373.332 1225.17 -10.6301 -94.8327 -118.096 525.656 946.693 65.1588 121.962 70.3122 16.5551 29.8182 12.5169 4.47857 8.52553 -9.37853 -15.0118 -2.82485 11.2599 6.30715 2.7107 -6.11632 2.32682 
16.2085 19.9694 7.20569 5.76653 -4.15689 9.8332 16.707 50.2349 74.2729 49.8803 412.231 1218.67 -0.51251 94.0298 131.706 871.695 782.94 -1.52405 -46.4896 3.15427 61.8084 62.8527 59.5456 42.596 12.3314 18.5715 22.9094 1.55848 1.6048 -10.3243 2.48948 7.23916 
-0.00545659 -3.44789 1.20577 -0.55792 31.3088 37.2104 40.882 26.0867 -17.6704 -48.2906 -27.7005 533.978 1055.58 37.2285 -24.5484 -89.4293 1088.36 412.008 18.5581 69.9183 51.1027 8.05276 4.36382 -10.174 -1.03772 25.0837 30.3273 19.6703 13.9814 30.538 22.0936 26.7443 
24.5036 13.457 20.5271 28.5835 23.2742 1.96079 -25.7221 -24.3915 -18.3274 23.8699 53.0306 13.7512 760.009 611.32 -160.824 -118.285 -49.169 1563.73 119.243 -42.226 -53.6084 -16.8673 25.6315 27.2011 24.4787 19.33 -2.48812 12.1531 23.1254 14.9608 33.8034 20.075 
11.3617 31.2015 16.0003 39.0224 38.6444 14.922 31.4778 42.0725 44.8633 35.4184 -19.2389 -72.6951 -27.8899 1215.16 473.688 110.558 89.4517 7.50918 1999.11 -39.1656 -6.40886 53.9233 39.7158 0.781478 -0.561496 0.657427 19.1326 45.3811 45.7468 22.6332 14.9457 15.5724 
39.5665 44.2008 37.4866 15.7383 10.0393 3.27455 7.49497 -10.0443 -30.7229 -19.5152 -14.945 12.1153 47.0953 18.0592 1521.26 30.2993 -250.275 -232.529 -173.102 2168.95 -81.2199 -10.449 -37.8982 -42.2924 -5.05669 15.0591 19.9963 14.0778 -12.6136 -1.56937 -0.600923 8.31709 
16.7278 4.94606 1.13892 14.8454 7.89986 36.6374 43.2947 21.5101 29.6141 55.1715 63.9331 62.2157 19.9662 -28.8691 -11.8769 1888.54 237.368 207.537 205.079 87.6514 2255.48 -30.4819 -2.90041 39.9697 52.9477 46.1732 47.3406 25.2567 19.8599 29.7817 24.0443 8.48395 
-50.5112 -45.1938 -37.1692 -21.9944 -47.2278 -57.4963 -51.7995 -59.4731 -52.1747 -46.0437 -51.5143 -56.3086 -62.0933 -62.6948 -49.6028 -64.3511 1596.06 -87.5872 -241.68 -245.2 -207.459 1657.39 -39.8812 -43.7742 -60.553 -75.0623 -79.68 -80.5982 -76.8647 -66.8564 -57.8851 -48.0575 
80.7373 72.9113 63.3144 46.634 65.5216 51.2204 65.804 84.9547 84.7069 85.5747 96.5694 123.951 150.974 172.21 184.01 185.753 225.18 1583.72 333.326 253.923 258.394 329.365 1548.88 221.798 160.518 146.401 135.526 132.599 127.524 102.227 87.9661 94.6279 
-11.0706 -22.6907 -12.796 -28.9604 -36.6727 -10.1571 -32.3649 -21.8731 -19.2033 -33.1672 -31.7613 -33.9915 -33.1226 -28.0147 -37.5839 -41.8116 -27.43 72.0255 969.521 26.5998 -81.4451 -97.7532 135.212 926.573 -34.3176 -71.5297 -66.1737 -74.0849 -58.9092 -45.5498 -56.135 -43.5504 
79.1029 78.564 50.2049 54.8571 31.0105 12.0481 28.5012 14.6314 36.8998 55.2632 50.7372 71.2573 96.2559 120.14 161.5 181.364 188.592 232.972 449.326 916.626 292.745 205.033 190.129 536.17 945.746 256.644 178.438 175.722 141.449 134.25 126.517 88.9511 
-57.9158 -43.5803 -23.9168 -38.845 -20.6019 -37.6147 -51.3345 -38.8999 -45.3449 -36.0024 -24.6355 -45.0808 -42.8006 -31.7942 -42.452 -32.2073 -38.626 -70.7374 -23.0611 245.673 360.949 -20.886 -97.8094 -112.995 231.738 439.26 -7.04786 -95.722 -69.0353 -79.6382 -65.713 -39.3752 
-12.9928 -28.1321 -12.9835 2.01718 -9.77829 2.81352 -9.39148 -26.0044 -16.7038 -18.0631 -15.9412 -5.48639 -28.8639 -36.5619 -24.5347 -42.2823 -40.3115 -37.693 -71.3878 -8.05565 222.96 200.454 -33.0277 -85.7871 -85.5806 153.166 263.841 22.0006 -69.0853 -38.8738 -47.5984 -41.6183 
-40.5128 -13.1209 -18.6184 -12.6057 -6.91185 -16.6155 -6.42858 -8.15398 -21.6572 -20.7526 -16.3823 -14.5067 -2.09639 -12.8543 -21.488 -9.69938 -23.0876 -30.3824 -20.8045 -31.9764 34.0508 162.423 109.723 -5.32514 -31.7779 -18.2468 73.9993 143.358 40.1157 -43.867 -35.7411 -41.1218 
-28.5286 -30.1492 -10.5426 -4.26862 2.61303 3.86335 -0.124075 4.15936 2.14393 -6.82318 -10.7408 -5.69317 -1.9366 3.1255 -5.9467 -19.7517 -19.8355 -29.7577 -38.5286 -25.1184 -11.4156 24.2186 61.1937 37.4742 -7.19215 -11.8522 0.712759 21.4488 53.8197 33.4505 -11.6968 -19.9933 
-14.0976 -23.098 -19.0232 -6.16166 3.25743 5.3026 1.05722 1.80714 7.60744 10.1894 6.00087 -1.16675 -0.124212 5.96813 8.94375 4.26057 -4.84973 -11.3801 -17.2534 -19.7037 -6.9782 13.588 26.8599 27.6135 19.2377 11.3653 8.62609 7.80068 11.0596 22.2157 21.8873 3.89347 
2.69643 -11.4709 -23.7913 -23.674 -15.5229 -6.10334 -2.35037 -4.86978 -3.8369 -0.757158 -2.38608 -8.30903 -13.8824 -12.1469 -6.39655 -6.25877 -13.6611 -23.7262 -30.9987 -32.6142 -25.4331 -10.9512 -1.40412 -4.63404 -11.1786 -7.37234 3.60612 5.34221 -5.08184 -12.2796 -6.0273 4.17665 
215.529 212.827 207.328 202.971 203.009 207.157 212.413 215.962 217.383 217.778 217.327 215.398 212.558 210.67 210.733 211.229 209.509 204.945 199.591 196.205 196.71 201.26 207.599 212.448 214.421 215.033 216.086 216.907 215.903 213.886 213.342 214.767 
-34.0327 -34.774 -36.5889 -38.9357 -40.5633 -40.3418 -38.0463 -34.5404 -31.285 -29.5655 -29.933 -32.0636 -34.9832 -37.5899 -39.3204 -40.5268 -42.1329 -44.7406 -47.9495 -50.4953 -51.0794 -49.2337 -45.6075 -41.4914 -37.9702 -35.4252 -33.7568 -32.8849 -32.8224 -33.3291 -33.8389 -33.9723 
6.07371 6.77637 7.22322 7.40388 7.45805 7.57145 7.86238 8.33004 8.88014 9.38901 9.75326 9.9 9.77211 9.31944 8.51169 7.36308 5.94806 4.39773 2.8839 1.6003 0.738353 0.445281 0.763794 1.58101 2.63238 3.58781 4.19411 4.39732 4.3645 4.3802 4.67494 5.29168 
